x_cm,y_cm,z_cm,kineticEnergy_GeV
-14.4611,0.2772,349.9000,4.2228
-14.6725,0.4499,349.9000,4.2222
-15.3487,0.5829,349.9000,4.2249
-13.6353,1.6001,349.9000,4.2264
-15.3172,-0.4646,349.9000,4.2243
-14.1497,0.4972,349.9000,4.2257
-15.9940,-0.4088,349.9000,4.2233
-15.1747,-0.7450,349.9000,4.2217
-15.1178,-0.2457,349.9000,4.2225
-15.4664,1.6073,349.9000,4.2255
-15.9190,-1.6321,349.9000,4.2222
-16.6246,1.6995,349.9000,4.2172
-15.5826,-0.0987,349.9000,4.2140
-15.8487,-0.3913,349.9000,4.2242
-13.2609,-0.6328,349.9000,4.2220
-15.2634,-0.3708,349.9000,4.2247
-15.6860,-1.2725,349.9000,4.2204
-15.7825,-0.1986,349.9000,4.2241
-14.7489,-0.4633,349.9000,4.2208
-14.1581,-1.2202,349.9000,4.2224
-14.8475,-1.7659,349.9000,4.2233
-13.7158,-0.5842,349.9000,4.2232
-16.4767,-3.1553,349.9000,4.2229
-15.4038,-1.2465,349.9000,4.2268
-13.5973,-1.1968,349.9000,4.2255
-15.3893,-1.4325,349.9000,4.2248
-14.1480,0.5247,349.9000,4.2253
-14.8531,1.6194,349.9000,4.2239
-15.0090,0.5482,349.9000,4.2190
-14.7931,1.4388,349.9000,4.2217
-17.7992,2.3609,349.9000,4.2244
-15.0084,1.1701,349.9000,4.2233
-15.8940,2.0596,349.9000,4.2263
-14.1525,-0.6887,349.9000,4.2245
-18.1139,-1.9088,349.9000,4.2249
-16.1263,0.1417,349.9000,4.2246
-14.3814,-0.1776,349.9000,4.2248
-15.2207,0.1487,349.9000,4.2245
-15.1252,-0.3537,349.9000,4.2244
-13.5971,-0.8618,349.9000,4.2246
-10.3874,-2.6113,349.9000,4.2226
-14.0919,-0.1821,349.9000,4.2232
-13.9608,-0.8969,349.9000,4.2248
-14.4333,0.8271,349.9000,4.2219
-12.5333,0.6395,349.9000,4.2263
-14.7131,0.8747,349.9000,4.2230
-16.0147,1.1498,349.9000,4.2249
-15.5757,-0.3632,349.9000,4.2237
-16.3516,0.4778,349.9000,4.2215
-12.6627,0.0863,349.9000,4.2149
-15.6792,0.7022,349.9000,4.2239
-14.7879,0.2541,349.9000,4.2232
-14.3565,-0.9800,349.9000,4.2260
-8.1592,-1.4223,349.9000,4.2212
-13.6211,-1.6404,349.9000,4.2241
-15.0086,-0.5012,349.9000,4.2252
-15.2962,0.1412,349.9000,4.2162
-14.4079,0.2512,349.9000,4.2222
-15.0730,-0.1035,349.9000,4.2251
-14.9202,-2.4677,349.9000,4.2233
-14.9630,0.4378,349.9000,4.2225
-13.9181,-0.0449,349.9000,4.2265
-14.9897,0.7572,349.9000,4.2263
-8.8463,0.6269,349.9000,4.2073
-13.4240,-0.2703,349.9000,4.2238
-16.5263,-0.3892,349.9000,4.2250
-15.5195,-1.6660,349.9000,4.2261
-13.4560,-0.3275,349.9000,4.2225
-14.4667,0.6597,349.9000,4.2227
-13.9435,0.3281,349.9000,4.2214
-13.4238,2.7030,349.9000,4.2261
-13.4404,1.1141,349.9000,4.2204
-15.3174,1.8429,349.9000,4.2239
-15.4601,-0.8563,349.9000,4.2201
-14.7343,-1.5235,349.9000,4.2228
-15.2093,0.4680,349.9000,4.2239
-16.0845,-0.2216,349.9000,4.2252
-13.2900,0.1224,349.9000,4.2235
-13.5353,-1.5035,349.9000,4.2203
-14.3184,-2.4046,349.9000,4.2236
-15.2613,-1.6294,349.9000,4.2227
-14.7544,-1.9616,349.9000,4.2221
-16.5119,-2.8674,349.9000,4.2199
-14.0680,0.6348,349.9000,4.2241
-14.3792,0.5135,349.9000,4.2232
-12.6216,3.1613,349.9000,4.2132
-14.5957,-0.4682,349.9000,4.2217
-15.2886,0.8019,349.9000,4.2225
-14.2245,0.9994,349.9000,4.2222
-14.9317,0.2152,349.9000,4.2250
-13.7971,-0.2865,349.9000,4.2227
-15.5274,0.0705,349.9000,4.2264
-14.9942,-0.5332,349.9000,4.2202
-14.1166,-0.4572,349.9000,4.2134
-13.7730,0.4589,349.9000,4.2184
-14.4825,0.0728,349.9000,4.2104
-14.7195,0.6605,349.9000,4.2201
-13.0454,0.7272,349.9000,4.2239
-16.1382,-0.7875,349.9000,4.2226
-13.1047,-0.2585,349.9000,4.2241
-15.2486,0.4825,349.9000,4.2245
-15.3778,-0.2719,349.9000,4.2211
-14.4944,0.0335,349.9000,4.2151
-14.7332,-0.8024,349.9000,4.2175
-14.5177,0.8374,349.9000,4.2253
-12.7355,1.9763,349.9000,4.2230
-15.2059,0.9235,349.9000,4.2188
-15.1293,-0.8000,349.9000,4.2137
-14.1529,-1.2817,349.9000,4.2245
-12.7966,-0.1973,349.9000,4.2140
-13.1460,-0.7270,349.9000,4.2193
-13.8971,-0.3092,349.9000,4.2244
-15.3382,-0.9275,349.9000,4.2251
-13.9157,-0.6180,349.9000,4.2144
-13.0696,-0.5551,349.9000,4.2256
-15.9407,0.5201,349.9000,4.2255
-14.0222,0.9741,349.9000,4.2194
-16.2637,0.9117,349.9000,4.2262
-18.1961,-0.4263,349.9000,4.2235
-13.4249,1.3029,349.9000,4.2148
-15.2443,0.4227,349.9000,4.2150
-14.8141,-0.1740,349.9000,4.2247
-16.0469,-0.1421,349.9000,4.2218
-13.2022,-1.9866,349.9000,4.2231
-14.5949,-0.8787,349.9000,4.2243
-11.6651,1.0731,349.9000,4.2232
-12.8047,0.1552,349.9000,4.2246
-14.4546,0.5497,349.9000,4.2210
-14.0291,-0.8376,349.9000,4.2220
-15.3906,0.7431,349.9000,4.2075
-14.2899,-0.2594,349.9000,4.2232
-15.8189,-1.0161,349.9000,4.2237
-14.7634,0.0571,349.9000,4.2230
-15.7819,0.3798,349.9000,4.2239
-14.0689,0.6147,349.9000,4.2208
-12.9679,0.3845,349.9000,4.2254
-14.3847,1.1669,349.9000,4.2217
-12.9491,-0.2316,349.9000,4.2259
-15.0616,-0.3226,349.9000,4.2242
-14.4837,0.7316,349.9000,4.2239
-16.4657,-0.5485,349.9000,4.2217
-12.7485,0.4550,349.9000,4.2236
-14.8608,0.6532,349.9000,4.2240
-13.5421,-1.1442,349.9000,4.2239
-14.9715,1.6234,349.9000,4.2204
-13.1499,-1.3673,349.9000,4.2233
-14.9601,0.5030,349.9000,4.2241
-14.7943,-0.5546,349.9000,4.2223
-15.6341,-0.6752,349.9000,4.2250
-15.2110,0.1675,349.9000,4.2221
-17.4094,0.1412,349.9000,4.2215
-16.5335,0.2130,349.9000,4.2230
-13.8181,0.0406,349.9000,4.2233
-13.9836,-1.0689,349.9000,4.2218
-18.2220,-0.4446,349.9000,4.2195
-14.2154,-0.5054,349.9000,4.2230
-13.3079,-0.0388,349.9000,4.2233
-14.6252,1.5214,349.9000,4.2248
-13.6672,-1.1259,349.9000,4.2242
-15.6539,0.0036,349.9000,4.2189
-13.3943,-1.1651,349.9000,4.2261
-14.5785,-0.9813,349.9000,4.2238
-14.6012,-0.8009,349.9000,4.2196
-14.0722,-1.9187,349.9000,4.2232
-16.3519,-0.3554,349.9000,4.2222
-16.0753,-0.1402,349.9000,4.2265
-16.0048,-0.1166,349.9000,4.2253
-15.3260,0.1668,349.9000,4.2184
-13.8054,-0.7597,349.9000,4.2248
-14.9927,0.4095,349.9000,4.2223
-13.6815,0.5801,349.9000,4.2236
-14.0121,0.2189,349.9000,4.2195
-15.4980,-1.4605,349.9000,4.2171
-15.6395,0.3274,349.9000,4.2241
-21.9669,3.9425,349.9000,4.2217
-15.0283,0.0237,349.9000,4.2247
-13.7583,2.2433,349.9000,4.2222
-15.0728,0.7296,349.9000,4.2218
-13.9651,-0.7873,349.9000,4.2247
-13.9653,-2.6702,349.9000,4.2249
-15.8489,-0.4337,349.9000,4.2217
-14.6208,-1.5743,349.9000,4.2183
-13.3288,0.9466,349.9000,4.2223
-14.9681,0.9031,349.9000,4.2198
-14.3497,0.6552,349.9000,4.2256
-13.9199,0.2052,349.9000,4.2218
-13.7085,-2.1722,349.9000,4.2237
-14.4594,-0.1299,349.9000,4.2197
-14.8576,-0.5925,349.9000,4.2235
-15.1876,0.3287,349.9000,4.2235
-15.0805,-1.2366,349.9000,4.2250
-13.3497,1.4094,349.9000,4.2129
-13.7053,0.6367,349.9000,4.2261
-16.5823,-0.4235,349.9000,4.2222
-15.8647,0.0427,349.9000,4.2232
-13.8714,-0.0173,349.9000,4.2249
-14.6509,-0.6970,349.9000,4.2251
-14.5483,-0.2392,349.9000,4.2243
-15.2725,-1.5230,349.9000,4.2250
-12.9097,1.3321,349.9000,4.2250
-13.1970,0.9662,349.9000,4.2263
-15.2054,0.6397,349.9000,4.2100
-16.9095,0.6097,349.9000,4.2263
-17.6691,1.1959,349.9000,4.2235
-16.1161,0.2736,349.9000,4.2223
-16.4945,-0.1838,349.9000,4.2251
-14.4519,0.9143,349.9000,4.2245
-14.7660,1.0394,349.9000,4.2247
-15.9041,0.0447,349.9000,4.2243
-13.6651,5.3680,349.9000,4.2068
-15.8967,-1.9985,349.9000,4.2250
-12.5280,0.8211,349.9000,4.2255
-14.6863,-0.5763,349.9000,4.2255
-14.9546,0.0374,349.9000,4.2229
-11.8148,-0.8679,349.9000,4.2259
-15.3293,0.6915,349.9000,4.2252
-13.8214,0.6488,349.9000,4.2240
-14.6229,-1.2721,349.9000,4.2240
-12.6433,-1.0400,349.9000,4.2261
-14.6146,-0.2971,349.9000,4.2262
-13.8152,0.3111,349.9000,4.2243
-12.1522,1.4609,349.9000,4.2199
-16.2645,-0.6686,349.9000,4.2244
-15.2805,0.7410,349.9000,4.2256
-16.6853,1.5948,349.9000,4.2089
-17.6500,-1.0071,349.9000,4.2260
-14.9547,0.9026,349.9000,4.2251
-14.6711,-0.3583,349.9000,4.2236
-6.8405,0.7501,349.9000,4.2225
-15.6129,-0.6082,349.9000,4.2243
-14.5779,-0.2956,349.9000,4.2241
-14.4095,1.1638,349.9000,4.2224
-14.9078,-0.9039,349.9000,4.2249
-15.1455,-0.7039,349.9000,4.2238
-15.3203,-0.3266,349.9000,4.2216
-14.9474,-1.0872,349.9000,4.2251
-14.6964,-1.0517,349.9000,4.2256
-16.0064,-0.2320,349.9000,4.2231
-15.6043,0.4005,349.9000,4.2260
-13.7289,0.6154,349.9000,4.2245
-15.2030,0.1548,349.9000,4.2252
-13.6067,-0.2679,349.9000,4.2232
-13.7381,0.5205,349.9000,4.2205
-15.1351,0.3546,349.9000,4.2252
-14.1281,0.4457,349.9000,4.2212
-15.5259,0.5424,349.9000,4.2245
-15.4715,1.0774,349.9000,4.2197
-12.6204,0.7441,349.9000,4.2261
-14.6727,0.4872,349.9000,4.2196
-14.9123,-0.1154,349.9000,4.2261
-14.1192,-1.1872,349.9000,4.2241
-15.4947,-0.1631,349.9000,4.2232
-12.3900,0.4250,349.9000,4.2237
-16.2624,-0.2081,349.9000,4.2254
-14.5571,0.4163,349.9000,4.2232
-15.4867,0.1939,349.9000,4.2248
-13.0000,-0.3580,349.9000,4.2233
-15.3599,0.3035,349.9000,4.2219
-14.5065,0.2253,349.9000,4.2240
-16.4615,-1.3865,349.9000,4.2230
-13.4186,-0.1221,349.9000,4.2238
-14.8040,-0.1687,349.9000,4.2219
-16.5556,0.8396,349.9000,4.2222
-15.0251,-0.9806,349.9000,4.2251
-14.5183,0.7713,349.9000,4.2230
-16.6453,0.4339,349.9000,4.2223
-16.1976,-0.4111,349.9000,4.2246
-16.2639,-0.8912,349.9000,4.2245
-14.5486,-0.5360,349.9000,4.2259
-13.0134,-1.7756,349.9000,4.2215
-15.3259,0.8425,349.9000,4.2210
-15.2773,0.0498,349.9000,4.2214
-15.2773,-0.3308,349.9000,4.2264
-14.4346,-0.7053,349.9000,4.2157
-13.1351,0.0406,349.9000,4.2242
-14.7958,0.7488,349.9000,4.2238
-13.8020,-0.4177,349.9000,4.2224
-15.3393,-1.0342,349.9000,4.2199
-13.3410,-0.3172,349.9000,4.2232
-14.6111,-1.3349,349.9000,4.2238
-14.8525,-0.1111,349.9000,4.2207
-15.7030,-0.6330,349.9000,4.2074
-16.0056,-0.3138,349.9000,4.2252
-14.0134,1.7708,349.9000,4.2206
-15.6147,-0.1524,349.9000,4.2234
-15.6377,-2.3015,349.9000,4.2246
-15.2976,0.7209,349.9000,4.2243
-13.1548,-0.0495,349.9000,4.2228
-14.9292,0.6156,349.9000,4.2221
-15.5320,-0.2590,349.9000,4.2239
-13.5646,-0.8563,349.9000,4.2215
-12.4634,-0.3531,349.9000,4.2254
-16.0676,0.8649,349.9000,4.2224
-15.4319,-0.6963,349.9000,4.2233
-13.4409,1.4845,349.9000,4.2229
-14.5729,0.5482,349.9000,4.2260
-15.2131,-1.2486,349.9000,4.2227
-13.3676,-0.2925,349.9000,4.2267
-14.1349,0.3651,349.9000,4.2241
-12.7776,-1.5565,349.9000,4.2221
-13.6571,1.5018,349.9000,4.2246
-14.8116,2.1951,349.9000,4.2239
-14.7393,0.3711,349.9000,4.2234
-14.9217,-0.5721,349.9000,4.2240
-14.6692,-0.0596,349.9000,4.2235
-15.5750,-1.4704,349.9000,4.2246
-15.3107,0.8585,349.9000,4.2251
-14.1762,2.2676,349.9000,4.2259
-14.2024,-0.6562,349.9000,4.2244
-14.1179,0.3183,349.9000,4.2251
-13.5150,1.7076,349.9000,4.2093
-12.5933,0.6932,349.9000,4.2205
-13.4547,2.6524,349.9000,4.2221
-14.8906,0.0326,349.9000,4.2247
-13.8128,0.1828,349.9000,4.2256
-15.9125,1.0925,349.9000,4.2256
-14.9485,0.1111,349.9000,4.2179
-15.9099,1.4261,349.9000,4.2235
-13.1266,-0.9591,349.9000,4.2147
-13.7514,-1.3974,349.9000,4.2247
-15.7987,-0.6767,349.9000,4.2247
-15.4984,0.9658,349.9000,4.2165
-13.1461,0.1864,349.9000,4.2240
-12.8511,-1.0698,349.9000,4.2252
-17.1414,-0.3322,349.9000,4.2233
-14.1585,-0.7338,349.9000,4.2257
-15.5395,-1.6974,349.9000,4.2216
-15.4398,0.6187,349.9000,4.2210
-23.1160,-2.8151,349.9000,4.1669
-14.6723,-1.6382,349.9000,4.2227
-9.9241,-0.5169,349.9000,4.2136
-13.8400,-1.4097,349.9000,4.2161
-16.8017,1.0418,349.9000,4.2207
-13.6600,1.1894,349.9000,4.2229
-13.7597,1.8453,349.9000,4.2256
-16.2359,-0.3926,349.9000,4.2162
-15.6124,-0.5827,349.9000,4.2240
-15.5403,-0.2712,349.9000,4.2248
-15.8115,-0.2726,349.9000,4.2247
-14.9719,0.4263,349.9000,4.2228
-14.9658,1.3543,349.9000,4.2264
-15.5807,-0.1862,349.9000,4.2253
-15.8165,0.6139,349.9000,4.2224
-14.6623,-1.6339,349.9000,4.2223
-13.5751,-1.6866,349.9000,4.2218
-15.6592,0.7158,349.9000,4.2246
-16.3563,-1.7759,349.9000,4.2241
-14.2841,2.4380,349.9000,4.2247
-16.1450,-0.7796,349.9000,4.2253
-15.9775,-0.9019,349.9000,4.2172
-14.3269,1.1628,349.9000,4.2238
-14.9540,-0.0356,349.9000,4.2247
-15.2446,0.4930,349.9000,4.2237
-15.0993,0.0775,349.9000,4.2224
-15.5528,-0.4885,349.9000,4.2232
-13.6865,0.0628,349.9000,4.2229
-16.5334,-1.1112,349.9000,4.2047
-13.8931,0.7915,349.9000,4.2175
-14.6460,0.4294,349.9000,4.2250
-13.0396,-0.2197,349.9000,4.2260
-15.6835,0.1471,349.9000,4.2150
-14.9396,1.9823,349.9000,4.2248
-14.7543,0.9805,349.9000,4.2254
-14.6823,-0.0169,349.9000,4.2251
-16.0380,0.5115,349.9000,4.2257
-13.2174,4.1636,349.9000,4.2240
-15.8887,1.1101,349.9000,4.2208
-15.7441,1.1706,349.9000,4.2246
-14.7212,1.1929,349.9000,4.2209
-15.6509,0.5032,349.9000,4.2220
-13.1908,0.3792,349.9000,4.2249
-13.6634,-1.5558,349.9000,4.2249
-15.2480,-0.4576,349.9000,4.2235
-15.0065,-0.0739,349.9000,4.2240
-10.1219,1.9771,349.9000,4.2167
-14.8300,1.9285,349.9000,4.2210
-14.6135,-0.9954,349.9000,4.2230
-13.4909,-0.0641,349.9000,4.2120
-7.5861,8.8862,349.9000,4.2136
-16.1164,-2.4949,349.9000,4.2237
-15.4613,0.4652,349.9000,4.2196
-15.1738,-1.0693,349.9000,4.2267
-14.0322,1.4692,349.9000,4.2236
-14.6139,0.3058,349.9000,4.2102
-13.6248,0.4585,349.9000,4.2252
-15.4866,0.5186,349.9000,4.2236
-13.3807,-0.1681,349.9000,4.2212
-14.3622,0.0112,349.9000,4.2178
-14.8079,-0.8269,349.9000,4.2209
-13.7574,-0.4439,349.9000,4.2247
-15.8142,-1.8176,349.9000,4.2221
-14.9962,0.3892,349.9000,4.2250
-15.0294,-0.3420,349.9000,4.2240
-13.8575,-1.5621,349.9000,4.2241
-14.9602,0.0150,349.9000,4.2216
-13.8930,-1.7104,349.9000,4.2241
-13.4016,-0.7592,349.9000,4.2220
-15.0987,-0.0840,349.9000,4.2184
-14.5135,-1.2182,349.9000,4.2165
-13.3680,-1.0436,349.9000,4.2206
-16.6187,0.6557,349.9000,4.2237
-13.7027,-2.1168,349.9000,4.2223
-13.3122,0.4557,349.9000,4.2192
-13.5730,1.7788,349.9000,4.2243
-16.0019,-1.2432,349.9000,4.2259
-15.1381,0.1396,349.9000,4.2229
-15.5917,-0.8061,349.9000,4.2241
-15.2481,0.5315,349.9000,4.2254
-14.9112,-1.3220,349.9000,4.2066
-14.4473,1.3534,349.9000,4.2225
-14.7435,1.2394,349.9000,4.2253
-14.8289,2.1320,349.9000,4.2222
-14.0198,0.6420,349.9000,4.2149
-14.8261,0.2770,349.9000,4.2239
-14.4537,-1.3630,349.9000,4.2268
-14.2758,-1.6053,349.9000,4.2241
-12.8874,-1.2838,349.9000,4.2191
-14.5327,0.2198,349.9000,4.2253
-16.0143,-0.9885,349.9000,4.2264
-13.0151,-0.0957,349.9000,4.2218
-15.9879,1.4072,349.9000,4.2218
-13.1833,-0.3198,349.9000,4.2239
-21.1102,-0.3867,349.9000,4.2221
-13.3933,-0.2710,349.9000,4.2258
-14.2321,1.1574,349.9000,4.2236
-16.5035,-0.1669,349.9000,4.2245
-14.0046,-1.1720,349.9000,4.2062
-12.8841,0.0604,349.9000,4.2206
-14.9430,0.4200,349.9000,4.2168
-15.2108,-0.5952,349.9000,4.2242
-14.5384,-0.9320,349.9000,4.2244
-15.0207,0.1579,349.9000,4.2236
-16.8761,0.6218,349.9000,4.2223
-14.1114,-1.5703,349.9000,4.2258
-12.9451,0.7297,349.9000,4.2253
-14.8939,-0.6873,349.9000,4.2190
-13.7529,0.1540,349.9000,4.2263
-15.7403,-0.2059,349.9000,4.2165
-14.5701,1.6140,349.9000,4.2217
-17.9483,1.9480,349.9000,4.2229
-15.1382,-2.4486,349.9000,4.2258
-16.7184,-1.2178,349.9000,4.2218
-15.3528,-0.0145,349.9000,4.2249
-13.2179,-0.8918,349.9000,4.2264
-13.4265,-0.6224,349.9000,4.2254
-17.7357,1.9727,349.9000,4.2191
-16.1787,-0.5303,349.9000,4.2263
-7.7831,0.1585,349.9000,4.2193
-12.7918,-0.8345,349.9000,4.2191
-14.0931,-0.6523,349.9000,4.2239
-16.6444,-0.1517,349.9000,4.2257
-9.4590,1.5432,349.9000,4.2206
-16.1179,-0.2148,349.9000,4.2257
-15.5992,1.5753,349.9000,4.2180
-11.4604,-9.2498,349.9000,4.1389
-14.4906,-0.2111,349.9000,4.2254
-13.0453,-0.5801,349.9000,4.2257
-15.9509,-0.2730,349.9000,4.2220
-15.2975,-0.7097,349.9000,4.2200
-13.2855,0.4634,349.9000,4.2219
-12.7395,0.3558,349.9000,4.2254
-15.1125,-0.6656,349.9000,4.2185
-13.4025,0.5087,349.9000,4.2238
-13.7324,-0.0773,349.9000,4.2205
-14.4731,0.3651,349.9000,4.2207
-14.7046,0.4465,349.9000,4.2216
-12.9007,0.6087,349.9000,4.2147
-13.8149,-0.8591,349.9000,4.2238
-13.8321,-0.1553,349.9000,4.2261
-13.8084,-0.9449,349.9000,4.2255
-15.3392,0.7463,349.9000,4.2264
-15.3426,1.3579,349.9000,4.2113
-14.5280,0.5551,349.9000,4.2239
-14.6337,-1.2288,349.9000,4.2253
-15.1411,-0.2904,349.9000,4.2222
-15.6668,1.0302,349.9000,4.2230
-14.9881,-0.0013,349.9000,4.2243
-14.6395,-0.3292,349.9000,4.2250
-14.4250,-0.2555,349.9000,4.2244
-15.7698,1.2569,349.9000,4.2207
-13.0111,-0.7302,349.9000,4.2246
-14.8699,0.7598,349.9000,4.2206
-14.0487,-0.8313,349.9000,4.2244
-14.7960,-0.7089,349.9000,4.2265
-15.3409,1.4341,349.9000,4.2060
-13.3268,1.1900,349.9000,4.2207
-14.7014,0.9802,349.9000,4.2257
-14.6006,0.1268,349.9000,4.2227
-14.5988,0.9655,349.9000,4.2177
-16.7996,-0.0409,349.9000,4.2235
-14.7531,0.2191,349.9000,4.2252
-14.8494,0.4244,349.9000,4.2231
-14.3835,0.8152,349.9000,4.2236
-15.3945,0.7984,349.9000,4.2266
-13.1924,0.0471,349.9000,4.2229
-14.5701,-0.3051,349.9000,4.2261
-6.4123,-1.0374,349.9000,4.2223
-15.1332,1.4195,349.9000,4.2235
-14.4948,-0.8843,349.9000,4.2238
-11.7243,-0.6582,349.9000,4.2253
-13.8406,0.3731,349.9000,4.2050
-13.3060,1.4530,349.9000,4.2250
-15.6488,-0.2459,349.9000,4.2239
-15.6539,-0.6621,349.9000,4.2249
-14.6267,0.7935,349.9000,4.2258
-14.2443,0.0409,349.9000,4.2246
-12.5666,-1.2542,349.9000,4.2267
-15.9017,0.3944,349.9000,4.2201
-14.6091,1.7553,349.9000,4.2022
-15.4640,1.4243,349.9000,4.2253
-15.2475,-0.7432,349.9000,4.2241
-13.1528,-0.6195,349.9000,4.2251
-15.5899,0.1103,349.9000,4.2218
-14.0601,1.1868,349.9000,4.2218
-14.2284,-0.4558,349.9000,4.2192
-15.9597,0.0790,349.9000,4.2263
-14.6235,-0.5854,349.9000,4.2252
-16.1850,-0.4001,349.9000,4.2253
-14.1190,0.9873,349.9000,4.2199
-14.2363,-0.9419,349.9000,4.2254
-17.0420,-13.5845,349.9000,4.1455
-15.4576,0.7277,349.9000,4.2219
-13.2539,1.0120,349.9000,4.2211
-15.6213,-1.0258,349.9000,4.2215
-15.0127,-0.4215,349.9000,4.2246
-15.5332,0.2735,349.9000,4.2227
-16.3126,0.5465,349.9000,4.2257
-15.4381,-0.6837,349.9000,4.2174
-15.5390,1.1401,349.9000,4.2249
-15.1804,1.5743,349.9000,4.2238
-15.4166,0.9895,349.9000,4.2226
-15.6763,-0.2923,349.9000,4.2250
-16.1485,-0.2631,349.9000,4.2220
-15.3625,-0.3257,349.9000,4.2261
-12.4079,0.0011,349.9000,4.2249
-13.2092,1.9221,349.9000,4.2238
-14.0352,-0.0708,349.9000,4.2244
-14.8868,0.3793,349.9000,4.2199
-13.8504,-1.8426,349.9000,4.2221
-14.1765,-1.6027,349.9000,4.2245
-15.0003,-1.3610,349.9000,4.2239
-16.0652,1.1387,349.9000,4.2247
-14.7337,1.7310,349.9000,4.2179
-14.7839,0.1119,349.9000,4.2230
-15.4417,0.4536,349.9000,4.2241
-14.9708,-0.8062,349.9000,4.2248
-13.4745,0.7721,349.9000,4.2248
-14.6078,-0.3519,349.9000,4.2183
-14.9453,1.2412,349.9000,4.2247
-15.9231,-2.0700,349.9000,4.2248
-13.3787,-0.4026,349.9000,4.2236
-14.0020,2.1341,349.9000,4.2230
-16.3718,-1.2473,349.9000,4.2194
-21.1757,-2.9709,349.9000,4.2169
-13.6228,-2.4653,349.9000,4.2226
-14.3226,1.8290,349.9000,4.2246
-16.7343,-0.8239,349.9000,4.2267
-14.7918,1.9056,349.9000,4.2261
-13.9400,-0.1136,349.9000,4.2174
-14.5595,0.9486,349.9000,4.2254
-14.2465,-0.8633,349.9000,4.2215
-14.4157,0.6872,349.9000,4.2257
-13.8892,0.1833,349.9000,4.2242
-16.5537,-1.2801,349.9000,4.2230
-15.0439,-0.4811,349.9000,4.2204
-14.7695,-0.9407,349.9000,4.2248
-15.2222,0.4060,349.9000,4.2116
-14.6026,-0.1262,349.9000,4.2189
-16.0695,-0.5338,349.9000,4.2219
-12.8158,1.6225,349.9000,4.2260
-13.0577,2.2754,349.9000,4.2225
-14.3890,-3.8009,349.9000,4.2254
-15.3948,2.1895,349.9000,4.2251
-14.0500,-0.1325,349.9000,4.2260
-16.1793,1.8162,349.9000,4.2251
-15.0078,-0.3774,349.9000,4.2258
-15.1393,-0.1327,349.9000,4.2253
-14.3720,1.0315,349.9000,4.2245
-14.0307,0.3111,349.9000,4.2265
-14.5483,-0.2537,349.9000,4.2096
-14.4330,-0.2150,349.9000,4.2218
-14.8097,-0.8685,349.9000,4.2221
-14.9646,0.9916,349.9000,4.2244
-15.2583,0.4055,349.9000,4.2256
-15.1649,0.7915,349.9000,4.2255
-15.2687,-1.2398,349.9000,4.2236
-13.1062,1.0052,349.9000,4.2226
-14.8339,1.1433,349.9000,4.2253
-14.9187,0.0821,349.9000,4.2066
-13.0416,2.2772,349.9000,4.2248
-16.5413,0.7371,349.9000,4.2260
-15.2915,-0.0033,349.9000,4.2240
-14.1687,1.6756,349.9000,4.2235
-15.3089,0.6037,349.9000,4.2227
-15.3498,1.5626,349.9000,4.2204
-14.6537,-1.2827,349.9000,4.2164
-13.7352,1.7196,349.9000,4.2256
-13.6146,-1.8285,349.9000,4.2223
-14.5458,-1.0488,349.9000,4.2170
-13.2101,-0.8579,349.9000,4.2245
-14.0818,0.8657,349.9000,4.2210
-15.6829,-0.3961,349.9000,4.2227
-16.6095,-0.6630,349.9000,4.2245
-14.7921,1.6338,349.9000,4.2237
-15.9188,-0.4946,349.9000,4.2228
-13.7024,1.7013,349.9000,4.2269
-15.7561,3.2035,349.9000,4.2247
-15.7421,-0.6589,349.9000,4.2111
-14.3033,-0.4059,349.9000,4.2212
-15.7240,1.0339,349.9000,4.2240
-14.6519,0.5904,349.9000,4.2266
-14.0119,1.6525,349.9000,4.2248
-16.2708,-0.0168,349.9000,4.2220
-14.6597,-0.4610,349.9000,4.2199
-14.1373,-0.8309,349.9000,4.2161
-15.0757,-1.6243,349.9000,4.2254
-14.3187,0.1243,349.9000,4.2229
-13.2284,-0.9876,349.9000,4.2235
-15.3243,0.7380,349.9000,4.2263
-14.6863,0.2026,349.9000,4.2216
-14.1512,-1.1677,349.9000,4.2232
-12.8347,-0.8816,349.9000,4.2257
-17.4988,-1.5553,349.9000,4.2220
-14.9358,-0.6566,349.9000,4.2219
-15.5955,-0.6179,349.9000,4.2253
-16.0737,0.5646,349.9000,4.2224
-14.9328,0.0383,349.9000,4.2210
-15.0802,-1.0579,349.9000,4.2219
-12.6048,0.9360,349.9000,4.2257
-14.7979,-1.5072,349.9000,4.2237
-15.4524,0.2401,349.9000,4.2245
-16.6018,-1.4324,349.9000,4.2220
-13.5604,-0.0900,349.9000,4.2239
-14.8608,-0.1388,349.9000,4.2004
-16.8347,-0.2618,349.9000,4.2248
-14.3707,-1.6502,349.9000,4.2224
-14.4197,-0.1553,349.9000,4.2199
-14.8130,1.8322,349.9000,4.2259
-15.2377,-0.5255,349.9000,4.2182
-15.7410,-0.4154,349.9000,4.2236
-13.2126,0.9778,349.9000,4.2227
-15.2916,0.5298,349.9000,4.2166
-13.8654,1.5679,349.9000,4.2250
-14.0429,-0.0042,349.9000,4.2170
-13.2085,0.0325,349.9000,4.2209
-15.1433,0.3561,349.9000,4.2236
-14.7971,-0.3181,349.9000,4.2240
-14.1488,0.7671,349.9000,4.2244
-14.4870,-0.2691,349.9000,4.2202
