x_cm,y_cm,z_cm,kineticEnergy_GeV
-14.1397,1.3187,349.9000,4.1854
-14.2879,0.0699,349.9000,4.2062
-16.0104,0.4908,349.9000,4.2038
-13.7377,-1.4493,349.9000,4.2004
-14.9813,-0.2673,349.9000,4.2050
-16.4973,2.8609,349.9000,4.1968
-15.3866,2.5066,349.9000,4.2074
-15.3639,-0.5859,349.9000,4.2019
-15.3562,-0.5747,349.9000,4.1984
-13.0872,0.9930,349.9000,4.2045
-14.8050,-0.1564,349.9000,4.2032
-16.8486,-0.2514,349.9000,4.1912
-12.9862,0.6040,349.9000,4.1983
-15.1481,2.3137,349.9000,4.1941
-14.4413,0.5732,349.9000,4.2044
-16.4034,0.5168,349.9000,4.2035
-16.0533,2.2733,349.9000,4.2045
-13.7803,-2.2584,349.9000,4.2056
-13.6146,-1.4522,349.9000,4.1948
-14.2428,0.6077,349.9000,4.2002
-14.5946,0.1675,349.9000,4.1942
-15.6285,1.1313,349.9000,4.1982
-25.9025,-4.6072,349.9000,4.1994
-14.2858,1.3199,349.9000,4.2061
-13.8188,-0.8722,349.9000,4.2045
-14.3392,0.0800,349.9000,4.1793
-16.9613,-1.7471,349.9000,4.2024
-12.1012,-1.5654,349.9000,4.2040
-14.2227,-1.3860,349.9000,4.2047
-17.0348,3.5272,349.9000,4.1962
-9.7398,-1.5371,349.9000,4.1912
-13.4912,-0.4325,349.9000,4.2060
-14.1260,-0.6302,349.9000,4.1888
-14.4528,1.0865,349.9000,4.2064
-16.2497,-0.8223,349.9000,4.2048
-13.7897,0.6430,349.9000,4.1961
-13.8343,2.3387,349.9000,4.2026
-17.9251,-0.8376,349.9000,4.2068
-13.4579,1.5970,349.9000,4.2080
-15.0439,0.1045,349.9000,4.1969
-18.2877,0.7356,349.9000,4.2046
-15.6719,0.2702,349.9000,4.1964
-15.3596,-1.0421,349.9000,4.2096
-14.0492,1.6783,349.9000,4.2014
-14.3541,0.7771,349.9000,4.1918
-13.3916,-1.4117,349.9000,4.2046
-14.8878,-0.9680,349.9000,4.2061
-14.2497,1.4046,349.9000,4.2060
-16.6882,-0.0144,349.9000,4.1987
-15.7342,-0.0051,349.9000,4.2050
-16.0874,0.2345,349.9000,4.1949
-15.5292,8.4593,349.9000,4.1988
-15.0194,-0.7824,349.9000,4.1941
-16.9031,1.9626,349.9000,4.1990
-14.5827,-1.0915,349.9000,4.1960
-16.0867,0.0776,349.9000,4.2070
-13.4606,-1.7785,349.9000,4.1980
-15.3033,0.9039,349.9000,4.2030
-13.6790,0.9872,349.9000,4.2058
-16.4590,0.0515,349.9000,4.2023
-15.6672,0.2905,349.9000,4.2013
-17.6692,2.0934,349.9000,4.2072
-15.2483,0.3819,349.9000,4.1988
-14.5489,0.0886,349.9000,4.1879
-14.7520,-0.9280,349.9000,4.1993
-14.3667,-1.2680,349.9000,4.2047
-14.1561,-0.0198,349.9000,4.2074
-14.5132,-1.1916,349.9000,4.2060
-13.7086,0.4237,349.9000,4.2021
-14.0107,-1.1390,349.9000,4.2043
-14.1430,2.7218,349.9000,4.2052
-13.8829,-0.8173,349.9000,4.2046
-14.3400,-0.0092,349.9000,4.2033
-16.2063,-0.2578,349.9000,4.2021
-17.2266,-1.5779,349.9000,4.1953
-17.3071,2.3595,349.9000,4.2035
-22.4699,-5.2798,349.9000,4.2037
-14.9179,2.5458,349.9000,4.2055
-14.3188,0.7585,349.9000,4.2030
-14.2066,-0.3924,349.9000,4.2016
-14.8976,1.0895,349.9000,4.1994
-15.0943,0.0355,349.9000,4.1923
-14.7338,3.1017,349.9000,4.2052
-13.7536,2.5986,349.9000,4.2069
-15.3242,-0.7649,349.9000,4.1991
-15.1533,0.6730,349.9000,4.2050
-15.5009,0.4482,349.9000,4.2050
-14.8441,1.9541,349.9000,4.2023
-14.5297,0.1257,349.9000,4.2037
-15.7123,-0.2842,349.9000,4.2081
-14.1171,-1.0606,349.9000,4.1991
-15.1125,-0.1493,349.9000,4.2006
-16.2120,-1.7194,349.9000,4.2053
-14.6241,-0.1806,349.9000,4.1975
-17.3156,-3.4164,349.9000,4.1870
-16.6890,0.2641,349.9000,4.2025
-15.1162,-0.2616,349.9000,4.2056
-14.2225,0.7573,349.9000,4.1998
-13.7434,-1.0491,349.9000,4.1967
-14.1424,0.4263,349.9000,4.1842
-13.5594,1.2068,349.9000,4.2017
-16.1774,-0.3686,349.9000,4.1939
-16.8072,-0.2460,349.9000,4.2028
-14.2630,-0.7353,349.9000,4.2038
-14.3332,-0.7287,349.9000,4.2047
-12.2263,1.6135,349.9000,4.1982
-11.3735,-1.2224,349.9000,4.2049
-13.4871,-0.2216,349.9000,4.2049
-14.4399,-2.5562,349.9000,4.2050
-15.4356,0.7683,349.9000,4.2038
-17.0777,-4.1954,349.9000,4.2015
-14.4931,1.0841,349.9000,4.2008
-12.5758,0.1284,349.9000,4.2061
-14.5110,-0.9254,349.9000,4.1975
-14.5769,-0.4343,349.9000,4.2041
-14.1444,-0.4888,349.9000,4.1913
-13.0254,0.7881,349.9000,4.2003
-17.1213,3.3847,349.9000,4.2037
-13.8136,9.6434,349.9000,4.2073
-15.6311,-1.0223,349.9000,4.2031
-14.5565,-2.0264,349.9000,4.2061
-13.3078,-0.2203,349.9000,4.2060
-15.5925,0.8618,349.9000,4.2080
-15.3722,0.4982,349.9000,4.1926
-13.1137,-3.9711,349.9000,4.2007
-14.6693,2.9377,349.9000,4.2059
-13.4764,0.9925,349.9000,4.1921
-14.1769,1.2950,349.9000,4.2082
-14.9738,0.0977,349.9000,4.2028
-15.2501,-1.0829,349.9000,4.2045
-14.8017,-0.4971,349.9000,4.1934
-12.2940,1.1086,349.9000,4.1920
-14.1973,1.7205,349.9000,4.2035
-13.2593,-0.1097,349.9000,4.1920
-13.8327,-3.3599,349.9000,4.1990
-15.0886,-1.3097,349.9000,4.1912
-14.5034,-0.2259,349.9000,4.2026
-14.4780,0.8556,349.9000,4.2003
-15.3760,0.5007,349.9000,4.1988
-15.4806,-0.7309,349.9000,4.1976
-14.2518,0.3418,349.9000,4.2059
-16.7345,-0.3912,349.9000,4.2065
-12.9296,3.1409,349.9000,4.1949
-14.7894,-0.4375,349.9000,4.2010
-15.1596,0.1477,349.9000,4.2030
-14.8996,0.2759,349.9000,4.2064
-16.8934,2.8104,349.9000,4.2017
-14.1745,-0.1966,349.9000,4.2066
-16.0723,1.8319,349.9000,4.2023
-12.1082,1.2258,349.9000,4.1993
-13.8026,-0.6045,349.9000,4.1899
-16.0471,0.8960,349.9000,4.1942
-13.1986,0.8610,349.9000,4.2038
-13.1237,-0.6893,349.9000,4.2059
-13.2489,-1.3847,349.9000,4.2033
-14.5893,0.4710,349.9000,4.1995
-17.3938,-1.7402,349.9000,4.1980
-14.1202,-0.4576,349.9000,4.1935
-15.9942,-0.5352,349.9000,4.2048
-13.9737,0.8788,349.9000,4.2040
-14.6423,0.3487,349.9000,4.1996
-13.3120,-3.2829,349.9000,4.2011
-15.4420,-1.2027,349.9000,4.2014
-14.2348,-0.3864,349.9000,4.2024
-14.8221,3.8122,349.9000,4.2040
-16.1691,-0.3649,349.9000,4.2061
-15.2359,-0.7015,349.9000,4.1925
-11.0473,-2.6748,349.9000,4.1925
-15.5880,2.0144,349.9000,4.1974
-14.5578,-0.4889,349.9000,4.2021
-15.3765,0.5520,349.9000,4.2022
-16.9444,-6.1774,349.9000,4.2040
-13.8456,1.4892,349.9000,4.2032
-14.9237,-0.5247,349.9000,4.2075
-14.7351,1.4715,349.9000,4.1923
-16.6510,0.2582,349.9000,4.2025
-16.0179,-0.5236,349.9000,4.2035
-13.8409,0.4392,349.9000,4.1944
-13.4150,2.0626,349.9000,4.1947
-14.7166,1.9883,349.9000,4.1926
-15.7078,-0.5156,349.9000,4.2000
-15.1015,0.9883,349.9000,4.2026
-16.5305,-0.1929,349.9000,4.2060
-16.2162,-0.1890,349.9000,4.1753
-12.6676,1.2734,349.9000,4.2009
-13.9196,-0.0845,349.9000,4.2036
-16.1563,-0.7160,349.9000,4.2056
-15.6465,0.5928,349.9000,4.2060
-14.9379,-0.4450,349.9000,4.1993
-13.5380,-0.1067,349.9000,4.2044
-15.3280,-0.9069,349.9000,4.2061
-16.5115,1.2307,349.9000,4.1914
-15.3625,-1.5061,349.9000,4.2054
-16.1114,-0.7605,349.9000,4.2005
-15.3693,-0.5248,349.9000,4.1892
-14.3217,0.9576,349.9000,4.2014
-13.7754,-0.8608,349.9000,4.2019
-16.4698,0.5132,349.9000,4.2029
-15.6577,-1.1726,349.9000,4.2031
-12.9108,0.4775,349.9000,4.2078
-13.9346,-0.6176,349.9000,4.2039
-14.5962,1.2575,349.9000,4.2026
-16.3743,-0.7931,349.9000,4.1941
-13.9265,0.9857,349.9000,4.2041
-15.0729,1.2693,349.9000,4.2048
-14.7894,0.8962,349.9000,4.2027
-10.9622,1.3447,349.9000,4.2010
-12.9309,-0.4379,349.9000,4.1955
-15.4229,1.9657,349.9000,4.2048
-15.4076,3.6369,349.9000,4.2081
-14.0790,0.1583,349.9000,4.2024
-13.5698,2.7399,349.9000,4.2052
-14.5918,-0.7306,349.9000,4.1900
-14.9551,-0.4854,349.9000,4.2012
-14.5359,-1.3501,349.9000,4.1959
-13.3697,3.4848,349.9000,4.2026
-13.8465,1.7709,349.9000,4.2007
-16.7427,0.4449,349.9000,4.2033
-17.0652,-1.4042,349.9000,4.1905
-13.0591,-0.5361,349.9000,4.2028
-14.4675,1.6866,349.9000,4.2087
-14.0731,-0.1075,349.9000,4.2066
-13.2964,0.7966,349.9000,4.1963
-12.8155,-0.0164,349.9000,4.2008
-16.3455,0.8669,349.9000,4.1937
-14.5968,0.2311,349.9000,4.2002
-14.8781,-2.1936,349.9000,4.2012
-15.8446,-1.5993,349.9000,4.2033
-15.2895,0.9080,349.9000,4.2008
-14.9873,-0.3710,349.9000,4.1987
-15.2308,1.4749,349.9000,4.2034
-5.0300,3.1390,349.9000,4.2000
-16.1367,-0.3515,349.9000,4.2054
-13.3179,-0.5510,349.9000,4.2010
-15.1518,-0.9600,349.9000,4.2054
-13.7446,-0.6028,349.9000,4.2024
-14.9606,0.8776,349.9000,4.2037
-16.7662,1.0465,349.9000,4.1897
-14.5656,0.9678,349.9000,4.2031
-15.8056,-1.1702,349.9000,4.1981
-15.4416,-1.4075,349.9000,4.2021
-14.8389,-0.7780,349.9000,4.1997
-14.0890,0.7206,349.9000,4.2055
-14.0537,-0.1225,349.9000,4.1994
-15.6339,-0.7215,349.9000,4.2000
-15.2819,-1.5022,349.9000,4.1968
-13.9193,0.8162,349.9000,4.2047
-15.7030,-0.4517,349.9000,4.1829
-13.6330,-0.3464,349.9000,4.1983
-13.9715,1.0723,349.9000,4.2005
-15.8426,-0.0215,349.9000,4.1906
-14.0495,-0.4843,349.9000,4.1998
-14.3327,-1.9114,349.9000,4.2027
-14.7040,0.2303,349.9000,4.1966
-14.4006,0.6181,349.9000,4.1998
-17.8635,3.1056,349.9000,4.2062
-14.6162,0.9437,349.9000,4.2001
-13.6703,1.3510,349.9000,4.2023
-15.1038,0.4638,349.9000,4.1993
-14.7780,1.1935,349.9000,4.2066
-14.5441,-0.3452,349.9000,4.2012
-16.8481,-0.1021,349.9000,4.1878
-14.7259,-1.4386,349.9000,4.2025
-16.0337,-1.7489,349.9000,4.2038
-15.7212,1.9921,349.9000,4.2001
-13.9331,0.3400,349.9000,4.2047
-15.9356,1.5055,349.9000,4.1856
-15.0617,-0.7020,349.9000,4.2079
-14.6109,0.5327,349.9000,4.2036
-14.3453,-1.4873,349.9000,4.2031
-13.5257,-1.4853,349.9000,4.2032
-15.8992,-0.0525,349.9000,4.2032
-14.4770,0.0635,349.9000,4.2035
-14.0059,0.3397,349.9000,4.2053
-16.3235,-1.8794,349.9000,4.1981
-15.5785,-1.7794,349.9000,4.2060
-14.3633,-0.9385,349.9000,4.2032
-13.6716,-5.8512,349.9000,4.2039
-14.8907,0.6575,349.9000,4.2000
-16.6889,-2.5882,349.9000,4.1999
-15.9637,-0.3835,349.9000,4.2052
-15.7541,-1.4694,349.9000,4.2016
-15.9360,1.8201,349.9000,4.2038
-15.5214,-0.3199,349.9000,4.1946
-18.0712,3.2844,349.9000,4.2025
-14.2516,1.8706,349.9000,4.2063
-13.9211,-2.3376,349.9000,4.2018
-14.0973,-1.2369,349.9000,4.2084
-14.1386,0.8214,349.9000,4.1840
-14.7960,1.0201,349.9000,4.1987
-12.8152,1.1376,349.9000,4.1868
-13.5714,1.9770,349.9000,4.1840
-15.7208,0.3969,349.9000,4.2017
-12.1627,-0.0153,349.9000,4.2036
-14.5086,0.4281,349.9000,4.1995
-15.5689,-0.7477,349.9000,4.1954
-14.7896,0.1112,349.9000,4.2001
-14.9101,-0.0959,349.9000,4.2054
-14.7000,0.0191,349.9000,4.2048
-14.4587,0.1475,349.9000,4.1989
-13.9015,-0.2832,349.9000,4.1984
-14.8627,-0.1762,349.9000,4.2085
-13.5941,0.2607,349.9000,4.2052
-13.1398,0.2413,349.9000,4.2034
-16.3163,-0.6506,349.9000,4.1896
-14.7447,-0.1415,349.9000,4.1943
-16.1074,0.9921,349.9000,4.2051
-17.3469,0.7795,349.9000,4.2018
-15.7958,-0.0767,349.9000,4.2061
-13.9717,0.7867,349.9000,4.2017
-13.0068,-1.9475,349.9000,4.2058
-15.5507,0.9315,349.9000,4.2009
-15.1588,0.8869,349.9000,4.2036
-15.4535,-0.2345,349.9000,4.2073
-14.5107,-0.2852,349.9000,4.2068
-14.9337,0.7834,349.9000,4.1993
-15.8354,2.1636,349.9000,4.2069
-13.4600,-0.3662,349.9000,4.1977
-15.6214,0.5442,349.9000,4.2057
-14.0292,-0.5612,349.9000,4.1765
-13.9537,0.4427,349.9000,4.2014
-17.1525,-0.4550,349.9000,4.2076
-12.3819,0.4104,349.9000,4.2065
-14.9969,-0.0595,349.9000,4.1963
-15.2021,0.0693,349.9000,4.2032
-15.5715,1.4935,349.9000,4.2049
-13.3331,1.0409,349.9000,4.2064
-12.1831,-2.1805,349.9000,4.2012
-14.1687,-0.6423,349.9000,4.2051
-14.3874,0.0173,349.9000,4.1928
-15.7608,-1.5073,349.9000,4.2016
-15.9358,-0.0036,349.9000,4.2005
-14.2695,-1.1649,349.9000,4.2014
-15.0360,0.1379,349.9000,4.1977
-15.1979,0.6889,349.9000,4.1939
-14.2890,-0.4524,349.9000,4.2064
-12.4856,2.7161,349.9000,4.1854
-15.1528,-0.1549,349.9000,4.2026
-16.2172,-1.9070,349.9000,4.2050
-11.9939,-1.2474,349.9000,4.2030
-15.3544,-0.5926,349.9000,4.1920
-14.2836,-1.0664,349.9000,4.2042
-16.0641,-0.4255,349.9000,4.2041
-15.3881,-1.2314,349.9000,4.1997
-16.2772,-0.6693,349.9000,4.2028
-14.0639,-1.0873,349.9000,4.1982
-15.0098,-0.9502,349.9000,4.2077
-14.6810,0.8520,349.9000,4.2045
-11.5207,-4.8076,349.9000,4.1937
-14.5071,0.0243,349.9000,4.2042
-14.7420,-0.9924,349.9000,4.2001
-16.2787,2.0717,349.9000,4.2014
-14.8195,0.6706,349.9000,4.2021
-15.5751,-0.4913,349.9000,4.2048
-15.0360,1.2243,349.9000,4.2079
-16.0251,0.0958,349.9000,4.2038
-13.3562,-1.4770,349.9000,4.2048
-13.2405,0.8139,349.9000,4.2019
-15.4026,-0.7050,349.9000,4.2016
-13.1840,-0.1549,349.9000,4.2040
-14.1793,-1.6904,349.9000,4.2047
-14.5601,0.4152,349.9000,4.2021
-11.6472,-0.0542,349.9000,4.2080
-14.7631,-0.9219,349.9000,4.2066
-15.6942,0.2677,349.9000,4.2067
-12.4324,0.1271,349.9000,4.2042
-11.9118,1.2858,349.9000,4.2013
-13.9101,3.1509,349.9000,4.2040
-15.2267,-1.3977,349.9000,4.2006
-16.3547,0.5444,349.9000,4.2013
-14.2612,-0.3237,349.9000,4.1908
-15.5317,-0.6955,349.9000,4.2016
-15.8148,-0.9844,349.9000,4.2084
-14.7723,1.0471,349.9000,4.2022
-12.8658,0.3511,349.9000,4.2049
-15.3807,-0.4102,349.9000,4.2065
-14.7965,-1.3536,349.9000,4.2012
-15.3602,-1.5460,349.9000,4.2029
-13.8672,0.5812,349.9000,4.2038
-15.9237,1.2954,349.9000,4.2069
-15.2298,-0.6647,349.9000,4.1928
-12.9301,-0.4647,349.9000,4.1811
-16.7242,-1.2541,349.9000,4.2009
-15.3076,-1.4734,349.9000,4.2050
-14.2623,0.4225,349.9000,4.2061
-14.5064,0.0490,349.9000,4.1916
-14.6774,1.3479,349.9000,4.2085
-14.4269,1.5485,349.9000,4.2038
-13.2982,2.3455,349.9000,4.2003
-16.0160,-0.2669,349.9000,4.2058
-15.8640,0.0117,349.9000,4.2031
-13.4667,-3.1173,349.9000,4.2004
-15.0398,-1.1576,349.9000,4.2053
-10.6332,0.5174,349.9000,4.2011
-13.4370,0.2084,349.9000,4.1943
-14.7030,-1.3912,349.9000,4.2019
-14.2027,-0.2890,349.9000,4.1990
-15.6107,-1.0863,349.9000,4.1999
-14.4074,-1.6871,349.9000,4.2038
-14.4399,1.0134,349.9000,4.2065
-17.2164,-1.6286,349.9000,4.2067
-12.7283,-0.0695,349.9000,4.2003
-16.2017,1.3731,349.9000,4.1966
-14.5988,-2.3271,349.9000,4.2014
-15.7243,0.2278,349.9000,4.2039
-16.0511,2.0742,349.9000,4.2030
-15.2593,0.4891,349.9000,4.2020
-15.7101,0.8096,349.9000,4.2035
-15.8397,-0.5947,349.9000,4.2030
-12.9856,-4.2834,349.9000,4.2050
-16.6714,-0.3308,349.9000,4.2016
-13.4332,1.1212,349.9000,4.2035
-14.0887,0.6198,349.9000,4.2061
-19.4867,-7.8158,349.9000,4.1864
-13.4673,1.6977,349.9000,4.2058
-12.8725,0.9120,349.9000,4.2053
-12.5720,-3.6597,349.9000,4.1975
-13.0193,1.8819,349.9000,4.1931
-14.7388,0.8688,349.9000,4.1960
-15.2993,0.7820,349.9000,4.1955
-15.3255,-0.5884,349.9000,4.2026
-14.0659,0.7467,349.9000,4.1965
-15.1275,0.3972,349.9000,4.2068
-12.7606,-2.1095,349.9000,4.1976
-14.7790,0.5581,349.9000,4.2007
-14.3956,0.1237,349.9000,4.2064
-14.4598,-1.5074,349.9000,4.2064
-14.3425,-2.5733,349.9000,4.2057
-13.5692,-0.1431,349.9000,4.2044
-13.6574,-1.1947,349.9000,4.2049
-15.5886,-0.4229,349.9000,4.2037
-15.4790,1.5588,349.9000,4.2022
-13.5756,0.6133,349.9000,4.2074
-15.0420,0.2410,349.9000,4.2055
-15.9440,-1.1606,349.9000,4.2048
-15.8790,-0.1545,349.9000,4.2044
-16.4508,-0.2573,349.9000,4.2037
-13.6440,-0.5012,349.9000,4.1971
-15.9988,-1.8434,349.9000,4.1987
-15.2666,-1.1324,349.9000,4.2039
-14.3316,0.9773,349.9000,4.1984
-14.8369,0.5858,349.9000,4.1981
-15.8210,0.0669,349.9000,4.1943
-15.0311,-0.1761,349.9000,4.1959
-16.0514,-10.0603,349.9000,4.1937
-9.1633,-4.9024,349.9000,4.1869
-14.2123,-0.8016,349.9000,4.2059
-15.2028,0.9076,349.9000,4.2033
-16.2103,-0.9253,349.9000,4.2011
-15.9802,0.8288,349.9000,4.1988
-13.8118,0.2452,349.9000,4.1950
-15.2579,-1.5889,349.9000,4.1986
-13.0326,1.4308,349.9000,4.2063
-14.3510,-0.4608,349.9000,4.2032
-14.2954,0.3517,349.9000,4.2045
-13.2752,1.5242,349.9000,4.2054
-14.5942,1.1325,349.9000,4.2049
-15.3167,-1.1334,349.9000,4.2057
-15.0248,-0.6434,349.9000,4.2038
-17.5615,1.4697,349.9000,4.1816
-9.7948,-0.2728,349.9000,4.1979
-15.7264,-0.4495,349.9000,4.2043
-16.0941,0.1641,349.9000,4.1962
-14.1505,2.7513,349.9000,4.2002
-14.4365,1.8279,349.9000,4.2060
-15.9600,0.5602,349.9000,4.1874
-16.7062,1.1996,349.9000,4.2035
-14.8969,0.2656,349.9000,4.1996
-14.0498,0.4592,349.9000,4.2079
-17.0689,-1.6339,349.9000,4.1911
-15.2569,0.5439,349.9000,4.2031
-15.3571,-0.1416,349.9000,4.2025
-16.0993,0.2829,349.9000,4.1993
-16.3646,0.9392,349.9000,4.1955
-14.9499,1.6535,349.9000,4.2077
-13.1192,-0.5679,349.9000,4.1949
-21.6922,4.9262,349.9000,4.1882
-15.1518,0.1869,349.9000,4.2061
-15.2924,-0.5472,349.9000,4.2026
-15.9822,-2.4803,349.9000,4.2062
-15.0923,-0.1912,349.9000,4.1850
-15.8442,-0.0441,349.9000,4.2060
-14.5046,0.5816,349.9000,4.1983
-13.5726,-1.1353,349.9000,4.1997
-15.6710,0.5164,349.9000,4.2077
-14.7244,2.1945,349.9000,4.2031
-16.1355,1.4160,349.9000,4.2061
-14.7424,-0.4215,349.9000,4.1942
-15.8623,-0.8438,349.9000,4.2036
-15.0245,0.7767,349.9000,4.1991
-13.6784,-0.1470,349.9000,4.2075
-16.0161,0.4708,349.9000,4.2061
-17.1820,1.6622,349.9000,4.2044
-16.8929,-0.0630,349.9000,4.2074
-13.7210,0.1653,349.9000,4.2021
-13.7889,-0.0560,349.9000,4.2022
-15.0625,0.4034,349.9000,4.2005
-11.4306,2.3027,349.9000,4.2065
-15.1910,-0.5445,349.9000,4.2026
-14.5649,0.2668,349.9000,4.1993
-12.7701,0.7425,349.9000,4.2047
-13.7439,0.4690,349.9000,4.2061
-14.3671,-1.1145,349.9000,4.1998
-15.2390,1.2890,349.9000,4.1984
-14.1007,1.4421,349.9000,4.1980
-12.2805,-0.0398,349.9000,4.2029
-13.8893,-0.2597,349.9000,4.2077
-16.0131,0.1969,349.9000,4.1948
-16.1715,0.2565,349.9000,4.2054
-13.9349,-1.1655,349.9000,4.1964
-15.6735,1.0174,349.9000,4.2039
-14.8424,-2.4695,349.9000,4.2056
-13.2154,1.1947,349.9000,4.2018
-13.5984,-0.0123,349.9000,4.1811
-16.0283,-3.3420,349.9000,4.2060
-15.7730,1.4503,349.9000,4.2072
-14.0942,-0.4506,349.9000,4.2015
-16.0974,1.9999,349.9000,4.2069
-17.0525,-0.1249,349.9000,4.2059
-15.2377,-1.6671,349.9000,4.1855
-14.6903,0.6379,349.9000,4.2039
-14.8278,0.7685,349.9000,4.1956
-15.0576,0.7230,349.9000,4.1831
-17.3990,-2.5001,349.9000,4.1971
-14.4256,-0.5168,349.9000,4.1999
-13.0177,-0.5602,349.9000,4.1940
-13.9608,-0.1745,349.9000,4.2044
-14.6441,-1.4282,349.9000,4.2045
-15.1487,-0.9321,349.9000,4.1968
-13.2915,1.0837,349.9000,4.2002
-13.9188,-1.4639,349.9000,4.1945
-18.8015,-1.5664,349.9000,4.1863
-14.7592,2.0187,349.9000,4.1976
-16.8902,0.7239,349.9000,4.2068
-12.7677,0.8474,349.9000,4.1943
-15.6797,-0.4549,349.9000,4.1948
-13.4051,-0.2819,349.9000,4.1983
-14.3868,0.0580,349.9000,4.1965
-12.7798,1.5134,349.9000,4.2022
-16.0808,-0.0772,349.9000,4.1992
-14.6737,-0.8059,349.9000,4.2054
-9.3406,-1.0695,349.9000,4.1936
-13.2679,1.3501,349.9000,4.2053
-14.8247,0.2563,349.9000,4.2051
-14.1752,0.3474,349.9000,4.2071
-14.3073,0.2905,349.9000,4.1950
-15.5539,0.8367,349.9000,4.2022
-14.9587,-0.8554,349.9000,4.2009
-13.5215,-0.3002,349.9000,4.2005
-15.1320,1.4089,349.9000,4.2033
-13.8134,0.8015,349.9000,4.1998
-16.2474,-0.9921,349.9000,4.2040
-14.4495,0.8160,349.9000,4.1977
-17.3611,-4.1387,349.9000,4.2013
-15.0097,2.8939,349.9000,4.2043
-16.0674,-1.2601,349.9000,4.1903
-16.5649,-1.5848,349.9000,4.2064
-15.5592,-0.8587,349.9000,4.1864
-16.1066,0.0423,349.9000,4.2032
-13.3960,0.4511,349.9000,4.1917
-15.7468,-1.7186,349.9000,4.1922
-14.7323,-0.8072,349.9000,4.2025
-14.9627,-1.2357,349.9000,4.2027
-13.4279,0.0905,349.9000,4.2020
-17.6941,-0.1214,349.9000,4.2060
-13.3172,-0.5881,349.9000,4.2052
-16.2273,-1.9749,349.9000,4.2044
-12.6810,0.6849,349.9000,4.2070
-15.4821,-1.4120,349.9000,4.2049
-14.1987,-1.2481,349.9000,4.2019
-13.3206,-0.3963,349.9000,4.2032
-14.3700,-0.1242,349.9000,4.2048
-14.6547,-0.5665,349.9000,4.2009
-13.5513,-0.1669,349.9000,4.1935
-14.5359,-0.0920,349.9000,4.2075
-21.1828,2.5431,349.9000,4.2024
-13.0432,-0.4317,349.9000,4.1985
-14.9690,1.1073,349.9000,4.1926
-15.7868,0.2347,349.9000,4.1991
-13.9414,-0.0789,349.9000,4.2073
-13.0872,0.4305,349.9000,4.2056
-13.8497,-1.3299,349.9000,4.1988
-14.2445,-0.2683,349.9000,4.2051
-15.1485,-1.0541,349.9000,4.1885
-13.7172,0.6966,349.9000,4.2002
-13.2242,-1.3215,349.9000,4.2055
-14.4377,1.1764,349.9000,4.2001
-14.3346,2.8057,349.9000,4.2054
-13.6104,1.5285,349.9000,4.2016
-13.8526,0.2597,349.9000,4.2056
-16.8580,-1.9093,349.9000,4.2024
-14.8422,-0.9728,349.9000,4.1942
-14.1407,-0.9981,349.9000,4.2021
-14.7412,-1.1117,349.9000,4.2027
-15.0925,-1.1456,349.9000,4.1838
-14.1963,1.0784,349.9000,4.2058
-13.5313,-1.5462,349.9000,4.1911
-12.2534,0.9738,349.9000,4.1900
-14.5419,-0.0172,349.9000,4.2046
-13.1557,0.6656,349.9000,4.2047
-15.2611,-0.2066,349.9000,4.2051
-15.2042,-0.4332,349.9000,4.2037
-15.8152,0.0567,349.9000,4.1987
-16.2621,0.3011,349.9000,4.1948
-18.5357,-0.1578,349.9000,4.2062
-16.1652,0.4061,349.9000,4.1930
-14.0708,-1.6375,349.9000,4.2040
-12.5068,-0.4764,349.9000,4.2074
-14.7189,1.6125,349.9000,4.1990
-14.3574,0.8663,349.9000,4.2019
-13.9632,0.1773,349.9000,4.2022
-12.8844,0.4540,349.9000,4.1927
-12.1609,-0.7002,349.9000,4.1984
-15.6259,-1.5400,349.9000,4.2036
-14.2296,-1.8009,349.9000,4.2037
-16.9539,0.0812,349.9000,4.1986
-16.2814,0.5559,349.9000,4.2056
-13.5246,-0.9093,349.9000,4.2084
-16.0259,-1.2684,349.9000,4.2040
-15.8569,2.0172,349.9000,4.2055
-13.2291,0.8640,349.9000,4.2050
-15.0267,-0.8811,349.9000,4.2027
-9.3623,0.2887,349.9000,4.2003
-16.1414,0.9653,349.9000,4.2061
-15.0496,0.5520,349.9000,4.2022
-15.0754,-0.8305,349.9000,4.2033
-14.6033,0.7150,349.9000,4.2075
-16.5466,0.2296,349.9000,4.1979
-16.3293,-0.8925,349.9000,4.2058
-14.9118,-0.2181,349.9000,4.1943
-16.1960,0.9923,349.9000,4.2030
-15.9149,-2.9126,349.9000,4.2028
-14.9230,-1.2724,349.9000,4.2049
-14.9302,-0.0663,349.9000,4.2054
-15.7045,-0.4370,349.9000,4.2044
-13.5714,0.9010,349.9000,4.2064
-16.4186,1.1574,349.9000,4.2003
-12.0795,-0.3346,349.9000,4.2017
-16.1466,-0.1863,349.9000,4.1984
-14.1792,1.2816,349.9000,4.2003
-12.6878,-0.2433,349.9000,4.1963
-14.3815,1.7429,349.9000,4.2027
-15.1897,-0.3557,349.9000,4.2042
-15.2768,0.8158,349.9000,4.1981
-15.5400,-0.9749,349.9000,4.1967
-14.0442,-0.0206,349.9000,4.2017
-13.3325,0.1526,349.9000,4.2081
-16.1432,-1.0575,349.9000,4.1883
-14.2224,-0.5509,349.9000,4.1942
